trial_id,animal_id,frame,time_s,fps,coordinate_unit,nose_tip_x,nose_tip_y,nose_tip_z,nose_tip_likelihood,left_paw_tip_x,left_paw_tip_y,left_paw_tip_z,left_paw_tip_likelihood,right_paw_tip_x,right_paw_tip_y,right_paw_tip_z,right_paw_tip_likelihood,trunk_center_x,trunk_center_y,trunk_center_z,trunk_center_likelihood
sticker_demo_10s_001,simulated_mouse_001,88,2.933333,30,mm,0.10286034814047924,-0.39067636405849604,62.02572840683516,0.99,0.024546735428590354,1.7708051449169735,61.238013659144656,0.99,29.862981406921836,-12.159707657109957,37.73552227140745,0.99,0.17002993824657436,-0.13252730035439073,36.06115045808313,0.99
sticker_demo_10s_001,simulated_mouse_001,89,2.966667,30,mm,-0.29460975180630133,-0.159457328765909,62.03514543244602,0.99,1.2396566988821647,0.8719631373313448,61.00291328698959,0.99,30.327197566911927,-11.88680462313338,38.27671940831511,0.99,0.023990253331046783,0.12976723515974703,35.567816092697285,0.99
sticker_demo_10s_001,simulated_mouse_001,90,3.0,30,mm,-0.4689990874610067,-0.07893623142871986,61.7258337404108,0.99,1.3666342756929981,-0.3933426923314423,60.62932886833342,0.99,29.95383202074098,-12.112670543600103,37.69124466226116,0.99,0.007753759089170077,-0.6610667112404761,36.19191150676902,0.99
sticker_demo_10s_001,simulated_mouse_001,91,3.033333,30,mm,-0.5559742752152849,0.3351704799526073,62.208779727750986,0.99,0.32946779377334473,-1.7021392425276591,61.342012114410146,0.99,29.898632083216576,-11.9611362640596,37.75574796148779,0.99,-0.11141090287037639,0.11199063415254806,36.02451793129185,0.99
sticker_demo_10s_001,simulated_mouse_001,92,3.066667,30,mm,0.22786640911687817,0.11819469777597102,61.86500026592688,0.99,-0.8458282211390049,-1.0475676136170422,61.18385152060949,0.99,30.02721123568361,-12.01311353414967,38.23665411965562,0.99,0.04731849753537198,0.035455657566774025,35.907404981907966,0.99
sticker_demo_10s_001,simulated_mouse_001,93,3.1,30,mm,0.052170572618070066,-0.19481420982409708,61.60608659796533,0.99,-30.224962109295976,12.07201827186559,37.8033116062789,0.99,29.973461738669368,-11.988419697043971,38.139450918473685,0.99,-0.2108621352594463,0.03459238089533106,36.265511004715364,0.99
sticker_demo_10s_001,simulated_mouse_001,94,3.133333,30,mm,0.0828820114827941,0.17496963641296268,62.09781337404543,0.99,-30.07523125249103,11.947900561742474,37.978473183201096,0.99,30.07549953596264,-11.967293992257991,38.12218511169533,0.99,-0.29047123081928683,0.06819171457693082,35.62907354965792,0.99
sticker_demo_10s_001,simulated_mouse_001,95,3.166667,30,mm,0.22028181083027634,-0.33000108004991874,61.9135655418533,0.99,-29.964963476966762,11.889097210837809,37.72479394105552,0.99,29.954066155057482,-12.054919798246573,38.36790704977201,0.99,0.0649297183713513,0.1404883101576016,36.08695302308727,0.99
sticker_demo_10s_001,simulated_mouse_001,96,3.2,30,mm,-0.14896421463729956,0.12062592409684397,62.11725090668215,0.99,-29.65578987972959,12.073643301893718,37.6034267656876,0.99,30.03861138082306,-11.769171479565552,38.243649202142905,0.99,0.3734947238026998,0.28975786639600004,35.912043072340126,0.99
sticker_demo_10s_001,simulated_mouse_001,97,3.233333,30,mm,-0.14184084636563632,0.12319312830896906,61.94256012237968,0.99,-29.972888147219965,12.227701408914333,38.116567965065336,0.99,30.037792894269813,-11.943455087858714,37.75630568678489,0.99,0.05503513743111518,0.48301010389880095,36.07707761224547,0.99
sticker_demo_10s_001,simulated_mouse_001,98,3.266667,30,mm,-0.05361352293967391,0.11231569939945063,61.854813913755294,0.99,-30.11446586608864,11.852011268945873,38.009992785840446,0.99,29.823313805620412,-12.415909670884583,37.85893010216242,0.99,-0.09659082140600272,-0.27642175325654045,35.944678183779935,0.99
sticker_demo_10s_001,simulated_mouse_001,99,3.3,30,mm,-0.23439293131935746,-0.28860533464237,62.03144125402825,0.99,-30.147638686992334,12.098752775157214,38.039951534245404,0.99,29.900512725383276,-12.340768804925093,38.13070997477071,0.99,0.06539765069010926,0.38667842684924014,35.792403702477934,0.99
sticker_demo_10s_001,simulated_mouse_001,100,3.333333,30,mm,-0.07090684820375631,-0.3797973817108539,62.12633287582645,0.99,-29.65066533875358,11.766634175955769,37.97062480575461,0.99,29.721691970587358,-12.266870423557242,37.95007048768638,0.99,0.03003905440455007,0.11445374672097,36.09824327131499,0.99
sticker_demo_10s_001,simulated_mouse_001,101,3.366667,30,mm,-0.2094280567831905,-0.07705780407954077,61.84254887309932,0.99,-30.378794207474815,11.705206842891513,37.59479222389552,0.99,30.080644843847764,-11.89145295082924,37.92092083771334,0.99,-0.021385288178458493,-0.30236755315750186,36.15265525424109,0.99
sticker_demo_10s_001,simulated_mouse_001,102,3.4,30,mm,0.09053258654025313,-0.18636659169152628,62.32156986728236,0.99,-29.667573610567267,12.244872803789356,38.30751745489899,0.99,30.407605195823507,-12.196085559713548,37.98232065022537,0.99,0.04623554651843537,0.015531256892765214,36.3684330054533,0.99
sticker_demo_10s_001,simulated_mouse_001,103,3.433333,30,mm,0.11707127687120651,-0.1489026748445693,61.81736498837201,0.99,-29.70593016304681,12.193448010456338,37.606685158302994,0.99,30.213520006738644,-11.943440229894534,38.18197133987037,0.99,-0.06360521507998708,0.08672229634421375,35.77018031038147,0.99
sticker_demo_10s_001,simulated_mouse_001,104,3.466667,30,mm,-0.1490625783875349,0.1783592154831283,61.84965189705235,0.99,-30.39168011541248,12.019734372724496,37.914257196035464,0.99,30.08749567448211,-11.97348144523452,37.979844167741135,0.99,-0.18272233749640177,-0.11677922121748048,36.066184894683175,0.99
sticker_demo_10s_001,simulated_mouse_001,105,3.5,30,mm,-0.06764444122056538,0.019492531065822386,62.08418172733181,0.99,-30.056447910588073,11.867141224725712,37.876163695412714,0.99,30.293061436159046,-11.889943931162085,37.91275276792765,0.99,0.18138640506211812,0.13422199342106164,35.99959955297299,0.99
sticker_demo_10s_001,simulated_mouse_001,106,3.533333,30,mm,-0.24811323630950502,0.14715953114563005,62.06792474156376,0.99,-29.95592850463285,11.958768743825942,38.03834350194911,0.99,29.901430722716853,-12.226165728397405,38.42688856820541,0.99,0.07664497162605254,0.42443641361466916,35.99789498681253,0.99
sticker_demo_10s_001,simulated_mouse_001,107,3.566667,30,mm,0.31013676109968913,0.40409199298162657,62.17456156412782,0.99,-29.731287846692926,12.077334606417892,38.04423170885637,0.99,29.581836573485493,-11.64480989679904,37.8478089921013,0.99,-0.025558005635857868,-0.19962054596853449,36.000638109559645,0.99
sticker_demo_10s_001,simulated_mouse_001,108,3.6,30,mm,-0.12184094288977863,0.16623500302694744,61.877234649997575,0.99,-29.730625236798748,11.949130188371146,37.989674433150476,0.99,29.852346997923267,-12.078180048504203,37.8844664496594,0.99,-0.06809513313533808,-0.04784604707777656,36.16401015999581,0.99
sticker_demo_10s_001,simulated_mouse_001,109,3.633333,30,mm,-0.18737179843317642,-0.02334734802636125,62.1465213056762,0.99,-29.8538490250401,12.270990988026995,37.5240100489668,0.99,29.794017253783256,-11.896365628289095,37.98934346248617,0.99,0.13671357203900933,-0.13052625699044315,35.71951184235403,0.99
sticker_demo_10s_001,simulated_mouse_001,110,3.666667,30,mm,-0.09293721009469699,0.06263253196399358,62.060954894393355,0.99,-29.683397466247285,12.010982285423763,38.01760890992993,0.99,30.14578940706241,-12.055016802911565,38.01087981868477,0.99,-0.019749604416601486,-0.1539504363045571,35.69978482711313,0.99
sticker_demo_10s_001,simulated_mouse_001,111,3.7,30,mm,0.1949637006911995,0.028784921770604245,61.78085859899314,0.99,-29.891022913897228,11.67316802237997,37.7475193389694,0.99,30.244850228233638,-12.351560354954827,37.93295522928692,0.99,0.02225981114754798,0.10064148275531189,35.83396512915524,0.99
sticker_demo_10s_001,simulated_mouse_001,112,3.733333,30,mm,0.1850463777006656,-0.03831955576879989,61.69865397595857,0.99,-30.226869920034076,12.051227096861528,38.144615519731126,0.99,30.126805209514675,-11.806982079592402,38.01312355364833,0.99,0.4457723481020856,0.08951675290481276,36.27431393705112,0.99
sticker_demo_10s_001,simulated_mouse_001,113,3.766667,30,mm,0.4539430226141022,-0.026921624791090577,62.21688201937242,0.99,-29.870203107197803,11.683696054995826,37.618064327806444,0.99,29.48631321221226,-11.767125744199742,38.07260348003015,0.99,0.0212866807302131,-0.30293986187833877,35.809713340590946,0.99
sticker_demo_10s_001,simulated_mouse_001,114,3.8,30,mm,-0.04147237863183694,0.060195186738230134,61.73356009713252,0.99,-29.837893557721582,12.22711057251769,37.92936606133051,0.99,29.802207596671728,-12.10592435362203,37.69506244141902,0.99,-0.13842320239597733,-0.2069972542580566,36.09466620307226,0.99
sticker_demo_10s_001,simulated_mouse_001,115,3.833333,30,mm,0.27686788452106154,0.06294711687926648,62.073471306698096,0.99,-30.181476631881335,11.82403344863857,37.81187536581009,0.99,30.04540279424824,-12.043745385030935,37.833980410496416,0.99,0.056146031562245236,0.21875016891968696,35.94728106257363,0.99
sticker_demo_10s_001,simulated_mouse_001,116,3.866667,30,mm,-0.3618105899097115,0.11563870475886595,61.94264915429987,0.99,-29.618898516733722,11.892205155717166,37.936444364894015,0.99,29.561987787209883,-12.668756410940695,38.2000992743703,0.99,-0.1153730525490244,-0.4365359369531292,35.874198168857376,0.99
sticker_demo_10s_001,simulated_mouse_001,117,3.9,30,mm,-0.15880532455126062,-0.2951371471273254,61.82066386481158,0.99,-30.085622966356908,12.032794707844143,38.41997427636764,0.99,30.150657386361196,-12.01159577762869,37.63287643702688,0.99,0.004234976343121357,-0.16046278955118887,36.035924859223094,0.99
sticker_demo_10s_001,simulated_mouse_001,118,3.933333,30,mm,-0.11692829780720325,0.15511514715764754,61.8366768608856,0.99,-29.729983400346,11.741767502748294,38.02195948698458,0.99,30.17288400555119,-11.88120119203277,38.029094548641346,0.99,-0.03573847957910016,0.005745977047076961,35.95545141709507,0.99
sticker_demo_10s_001,simulated_mouse_001,119,3.966667,30,mm,-0.03682168339297214,0.1214193958598287,62.04182301924927,0.99,-30.05677051128079,12.210930836678287,37.73693290667511,0.99,30.232475966499436,-12.249179703052576,38.11407293886127,0.99,0.18315386396983682,-0.18264608443323713,35.97706192746896,0.99
sticker_demo_10s_001,simulated_mouse_001,120,4.0,30,mm,-0.32387210476249517,-0.02342011358999795,61.85750689562587,0.99,0.7496444197511063,1.3149089778495235,60.99975647900749,0.99,29.78120167556046,-11.876167689268561,38.045067223836384,0.99,-0.6249718735671306,-0.2872076801372218,36.12942974090037,0.99
sticker_demo_10s_001,simulated_mouse_001,121,4.033333,30,mm,-0.20978040324690195,-0.12384870225262075,62.29979923415566,0.99,1.5225783203178234,-0.34516790781324225,60.838864144806514,0.99,29.842597520130305,-12.196028525583259,38.118760339940216,0.99,-0.24395790290601657,0.1843915834478463,35.89823201834793,0.99
sticker_demo_10s_001,simulated_mouse_001,122,4.066667,30,mm,0.061503613241123224,0.46874812239685437,62.025765895073114,0.99,0.6712387522529212,-1.5372263333041105,61.11978317384854,0.99,30.22891623698575,-11.882764182777436,37.93005267799369,0.99,-0.17728625871883716,0.04220185648148936,35.97464622887484,0.99
sticker_demo_10s_001,simulated_mouse_001,123,4.1,30,mm,0.2986464064113356,0.13746858467572667,61.84165025232013,0.99,-0.7411051912349387,-1.1222968109491225,60.8698577117506,0.99,30.21554108641814,-11.998530293371983,37.928053158911574,0.99,-0.07954669002374187,0.04416125697444087,35.87844939434128,0.99
sticker_demo_10s_001,simulated_mouse_001,124,4.133333,30,mm,0.10715634603707103,0.23351221553929566,61.919650247139195,0.99,-1.4254081062451638,-0.3086402112274773,61.28271341247755,0.99,29.3396122874964,-12.117267425263563,37.84178336459731,0.99,-0.19742809218237106,0.04012354478655929,36.193926058858366,0.99
sticker_demo_10s_001,simulated_mouse_001,125,4.166667,30,mm,-0.18499931245843812,-0.0872861075720951,62.333894080212694,0.99,-0.8722624232940017,1.4415587511245609,61.39252443069271,0.99,30.300989885552138,-11.959699215025953,37.68843722150046,0.99,-0.031141604761565262,-0.014406249848546321,36.197871517153615,0.99
sticker_demo_10s_001,simulated_mouse_001,126,4.2,30,mm,0.04790854935339212,-0.3560215472202263,62.04648078912568,0.99,0.9440581634508893,1.8413521696593775,61.357317970837244,0.99,29.824254805254814,-12.312989798150184,38.06998109571861,0.99,0.16786249724023736,-0.3167775868312352,35.87716241328281,0.99
sticker_demo_10s_001,simulated_mouse_001,127,4.233333,30,mm,0.20346428213911133,0.29976756983118713,62.200417092699325,0.99,1.800823327913514,0.7236767103379147,60.904811598730774,0.99,30.388471843157966,-11.976439761956557,37.89501287673673,0.99,0.11608340705375304,0.06681990894172427,36.179551329497244,0.99
sticker_demo_10s_001,simulated_mouse_001,128,4.266667,30,mm,-0.05840851264143024,-0.22856123299957687,61.97382300582772,0.99,1.3866352495116394,-1.3285300256416106,60.96919701170344,0.99,29.788193351510728,-11.9416681691041,38.00594866544673,0.99,0.03092523659234586,0.06461860776799226,36.298073017974794,0.99
sticker_demo_10s_001,simulated_mouse_001,129,4.3,30,mm,-0.09968642686972062,0.23295660845485183,62.67119698230022,0.99,-0.5594291295651348,-1.4447183169820164,60.947016551126495,0.99,29.80195290925873,-11.94875939021287,37.81498073757812,0.99,0.004542651472709183,0.03438069226244383,35.821329080843995,0.99
sticker_demo_10s_001,simulated_mouse_001,130,4.333333,30,mm,-0.19766501699064348,0.01202938809570837,61.59650569951667,0.99,-1.162833917729572,-0.5326809567936721,61.06520434453352,0.99,29.95362194983371,-12.393220017084268,38.081816056471865,0.99,0.0017965251761767557,0.313787898764575,36.28727032652976,0.99
sticker_demo_10s_001,simulated_mouse_001,131,4.366667,30,mm,-0.21552791406345723,-0.008132202355441239,61.99652836996454,0.99,-1.2894286457712243,0.9817971641542175,60.88803054562199,0.99,30.123991203227565,-11.876316458329946,37.98964258898897,0.99,0.48544620413932216,0.09425826974834559,35.90007357228205,0.99
sticker_demo_10s_001,simulated_mouse_001,132,4.4,30,mm,0.22197430964267656,-0.3815433306776457,62.21895207859299,0.99,-0.15473078262723067,1.3572866749054835,61.43856647273397,0.99,30.19386118422728,-12.286884749045637,38.063134248879805,0.99,-0.05568973749143483,0.38881824359781386,36.08901712879215,0.99
sticker_demo_10s_001,simulated_mouse_001,133,4.433333,30,mm,0.04784430872627151,-0.2880167889671751,61.97505469212921,0.99,1.3690826485328238,0.4379391421836908,61.46068706073673,0.99,29.607514190179945,-12.138122164518677,37.76046493951729,0.99,-0.636681710020952,-0.16360759989213147,36.12183941379201,0.99
sticker_demo_10s_001,simulated_mouse_001,134,4.466667,30,mm,0.3435376246617997,-0.025089320577462212,61.71259852507286,0.99,1.194942983969072,-0.9294437122276591,61.23217887375948,0.99,30.132942412814597,-11.951650249680448,37.74117966178788,0.99,-0.12652818601451815,-0.05723435786777196,36.15259100291978,0.99
sticker_demo_10s_001,simulated_mouse_001,135,4.5,30,mm,0.2665383744210996,0.18901941489052354,62.18002800134559,0.99,0.16569855160282332,-1.2803351719532734,61.12622189458387,0.99,30.158527827178116,-12.34807269453475,37.90427744259983,0.99,0.18197752751632648,-0.4179246722878001,36.07862191122117,0.99
sticker_demo_10s_001,simulated_mouse_001,136,4.533333,30,mm,-0.10797365577794682,-0.13221871289580184,61.733631289548335,0.99,-1.407435120505375,-1.0461169230724015,60.99974574781271,0.99,30.472927914481332,-11.833960140771602,37.73440407140203,0.99,-0.3532799628266953,0.1838331903294993,35.92838794504857,0.99
sticker_demo_10s_001,simulated_mouse_001,137,4.566667,30,mm,-0.27393768591438866,0.02995837744329687,62.073193357027336,0.99,-1.2614921134292212,0.6334480245197665,61.023026812610894,0.99,29.69591956447029,-12.01094778716666,38.044751420598395,0.99,-0.2490172272278938,-0.26130291842880377,35.97181168099325,0.99
sticker_demo_10s_001,simulated_mouse_001,138,4.6,30,mm,0.07214432430571018,-0.06511912118823963,62.17164300947425,0.99,-0.4560036391490508,1.6009358083393648,61.17457284463162,0.99,30.023287366673518,-11.756723373804473,38.11825630228781,0.99,0.017325704372113115,-0.22633142527923714,36.511326190631195,0.99
sticker_demo_10s_001,simulated_mouse_001,139,4.633333,30,mm,0.2003707745992176,-0.21619173618646786,61.91429383108696,0.99,0.9579548455025575,0.9404038145575195,61.32127236947136,0.99,29.941693579324667,-12.193057011768277,37.96474918089043,0.99,-0.07363452145987597,0.08564063284043319,36.2670472198717,0.99
sticker_demo_10s_001,simulated_mouse_001,140,4.666667,30,mm,0.015039319139355217,-0.19901609388304894,61.888570607712936,0.99,1.6620161967249052,0.12918610288362142,60.638918008559315,0.99,29.98121512281009,-11.733401177046249,38.02547317446563,0.99,-0.21546216757293948,0.1726532714549308,35.8758806653464,0.99
sticker_demo_10s_001,simulated_mouse_001,141,4.7,30,mm,-0.008327678521543843,0.1302643537192665,62.19649133274889,0.99,0.39450126225301974,-1.2296253890961066,61.294850859731426,0.99,30.055656344149245,-12.16020145159393,38.325760012649965,0.99,-0.1699190000622693,-0.018438049661778737,35.97471438807063,0.99
sticker_demo_10s_001,simulated_mouse_001,142,4.733333,30,mm,-0.04315412209393581,0.002501680768540584,61.7732386006616,0.99,-1.3234205842506206,-1.287912720099881,61.42707566228086,0.99,29.766425287808595,-11.934981062359114,37.7877043943277,0.99,-0.21712561831922908,0.2656096630033253,35.94190754931093,0.99
sticker_demo_10s_001,simulated_mouse_001,143,4.766667,30,mm,-0.06498979622722954,0.16077847867429593,61.80123717250571,0.99,-1.6338105701163397,-0.29987744097563135,61.06766179900402,0.99,29.8469814417502,-11.67520429498877,37.612847091863344,0.99,-0.31122585944873804,-0.053943321354561216,35.78353787321073,0.99
sticker_demo_10s_001,simulated_mouse_001,144,4.8,30,mm,0.22776652203122363,-0.402525913444133,62.056718730169855,0.99,-0.8508240359917791,1.2886281024696966,61.09573373803914,0.99,30.248211540562973,-11.738040573032825,37.865216576341844,0.99,-0.16486657265881347,0.012681289788564804,36.30162341754427,0.99
sticker_demo_10s_001,simulated_mouse_001,145,4.833333,30,mm,-0.023467775766315927,-0.14358085288937147,62.00663277020283,0.99,0.6905959569655794,1.103272214237549,61.01905750153576,0.99,29.795732965592858,-12.317681511281625,38.045723619085095,0.99,0.1301963101583352,0.20296345859900408,35.92685312351628,0.99
sticker_demo_10s_001,simulated_mouse_001,146,4.866667,30,mm,-0.4376453478015049,0.0386112156818437,62.00142634344866,0.99,1.601914630879438,0.42599169600910064,60.912876570753745,0.99,29.883698229376073,-12.245674180292978,37.97135628880779,0.99,0.15392435292010637,-0.10877595960016712,35.80662265400088,0.99
sticker_demo_10s_001,simulated_mouse_001,147,4.9,30,mm,0.11642067052016505,-0.063573684806143,61.9858234035614,0.99,0.7208322922723991,-1.3562181108001783,61.17903904174354,0.99,29.91791092598972,-12.072622900280708,38.028616635035135,0.99,-0.04517297854139674,0.14897531269395176,35.727575736728255,0.99
sticker_demo_10s_001,simulated_mouse_001,148,4.933333,30,mm,-0.17021206014154477,-0.009319177539585475,62.118894376769894,0.99,-0.4187361257408361,-1.1488578273356445,61.24160524038582,0.99,30.043041394754074,-11.887390175792058,37.991417502713546,0.99,-0.0921486145262927,-0.14143374197039624,35.868545530441814,0.99
sticker_demo_10s_001,simulated_mouse_001,149,4.966667,30,mm,-0.010094761870533346,-0.23935294992906578,61.74289217536756,0.99,-1.5859516205494257,-0.5233104722084103,61.259100261231694,0.99,30.026905553621823,-11.92915245258741,38.094484675120505,0.99,0.045073736408270525,0.04722484235945304,36.290810981192564,0.99
sticker_demo_10s_001,simulated_mouse_001,150,5.0,30,mm,0.18583503801606327,-0.09544092417554495,61.84942306595214,0.99,-0.9243807428340134,0.8200772162684581,60.78155285683028,0.99,30.26313363073742,-12.026437949818567,37.8744703194515,0.99,0.12364902848213898,0.015231503692259146,36.110554255121606,0.99
sticker_demo_10s_001,simulated_mouse_001,151,5.033333,30,mm,0.5492481503252774,-0.2816541124546175,62.14030701834617,0.99,0.15128868292468764,1.1175554190260133,61.04645052503877,0.99,30.07168231207143,-12.341107597165312,38.003206716015974,0.99,0.09431211163294509,0.426952950084019,35.95163531042506,0.99
sticker_demo_10s_001,simulated_mouse_001,152,5.066667,30,mm,0.2641835639142973,-0.03918817200820043,62.00683032740429,0.99,1.0203308843663113,0.765414839895768,60.92092624393466,0.99,29.86628366101954,-11.628000664135623,38.2315887452795,0.99,0.3233855576023231,0.025063739741091412,36.14439647530748,0.99
sticker_demo_10s_001,simulated_mouse_001,153,5.1,30,mm,0.32047121924854144,0.09772781892376466,61.83567813316349,0.99,-29.864800781878053,12.169627203119793,37.857068138963406,0.99,29.815191922528637,-12.113185126173008,38.00558042594089,0.99,0.2850339736948643,0.15048828444547468,35.94095999945149,0.99
sticker_demo_10s_001,simulated_mouse_001,154,5.133333,30,mm,-0.028114884249093777,-0.00968084534218091,62.17416169292172,0.99,-30.085713010283538,12.393538592124573,38.14138789811547,0.99,29.512314798783102,-11.861337809598712,38.09305167658069,0.99,0.14362299069650666,-0.1040897722958643,35.64350091513926,0.99
sticker_demo_10s_001,simulated_mouse_001,155,5.166667,30,mm,-0.10738117315753548,0.23668082074810315,61.85930169634234,0.99,-29.71150125164154,12.082745187719745,38.10929427111303,0.99,30.09369538314453,-12.062039883885982,38.1711746624235,0.99,0.013830988708610728,-0.42365494513047236,35.80926216461979,0.99
sticker_demo_10s_001,simulated_mouse_001,156,5.2,30,mm,-0.20355106573313209,-0.13018123755158498,61.931915667489356,0.99,-29.992490393676665,12.097146253101545,38.14235648629216,0.99,29.900799719193202,-11.944664325305606,38.18671368139585,0.99,-0.13380214478855243,-0.047488758441350976,36.28029831969762,0.99
sticker_demo_10s_001,simulated_mouse_001,157,5.233333,30,mm,-0.034090716624149184,0.40257128602636477,62.14646928119513,0.99,-30.379429751253497,11.961166341900118,38.34320686047889,0.99,30.18226744161367,-12.047493394838623,38.00065188028979,0.99,0.28544398415762784,0.1833373541720235,35.877436673725065,0.99
sticker_demo_10s_001,simulated_mouse_001,158,5.266667,30,mm,-0.08881136618281661,0.16164678387096995,61.77143606190761,0.99,-30.05001700440306,12.0485702859573,38.30699558173779,0.99,30.00245908259272,-12.14719769118549,37.861993229428414,0.99,0.13194344039849093,0.2697144741537217,35.98817673576,0.99
sticker_demo_10s_001,simulated_mouse_001,159,5.3,30,mm,-0.1704977010091109,0.10277112084768364,62.064720208677855,0.99,-30.037062452900972,11.870263012189502,38.0337803093078,0.99,30.016009505370423,-12.082315794853399,38.34580260202419,0.99,-0.0412287748029015,0.05894146421273682,35.81930134670318,0.99
sticker_demo_10s_001,simulated_mouse_001,160,5.333333,30,mm,0.21309548328512298,0.16272073537240972,61.8963370021412,0.99,-30.200036341240644,12.481693518369408,37.755328744023124,0.99,30.28593367044097,-12.146836294157136,38.083794461430934,0.99,0.025156069883554295,-0.07179912486462753,36.21008001810742,0.99
sticker_demo_10s_001,simulated_mouse_001,161,5.366667,30,mm,0.10414718091678653,0.1845091942570564,62.03396981881448,0.99,-30.257623780781856,11.96799923418409,37.90098562225172,0.99,30.22270174048395,-11.578343558351087,38.38917366034819,0.99,-0.2320843949157732,-0.3835354402366386,35.892922455081234,0.99
sticker_demo_10s_001,simulated_mouse_001,162,5.4,30,mm,-0.04117692911564005,-0.008568478558195121,61.766264557018275,0.99,-29.987420452568028,12.21017008689252,37.79303501425905,0.99,29.85681262427918,-11.960360811110888,37.914116488356285,0.99,0.23202728402823355,0.11935077900494202,36.008061264260526,0.99
sticker_demo_10s_001,simulated_mouse_001,163,5.433333,30,mm,0.12688249984951055,-0.43542238328727695,62.65043647085236,0.99,-29.677763673065247,11.772974456380737,38.07241200222883,0.99,30.27638213337008,-12.063063751667599,37.75631827708773,0.99,0.07512033733559793,-0.015751703643851752,35.781412936420665,0.99
sticker_demo_10s_001,simulated_mouse_001,164,5.466667,30,mm,0.05745847569743882,-0.32043041092340263,62.1833787132114,0.99,-29.52681169141396,11.744757420236084,37.73925375761904,0.99,30.030797431979124,-11.873678961976976,38.082384550970595,0.99,-0.24215284482982216,-0.20545315867772276,35.69287985553258,0.99
sticker_demo_10s_001,simulated_mouse_001,165,5.5,30,mm,-0.09548870509221175,0.2070451543815961,61.81472607690461,0.99,-30.227737835230577,12.341984453503542,38.13626628522675,0.99,30.06005411852991,-12.239288069530941,38.06793033011008,0.99,0.2937753822370488,-0.1434623589144001,36.108863030464484,0.99
sticker_demo_10s_001,simulated_mouse_001,166,5.533333,30,mm,0.2876452012654679,0.3506927005700875,62.1157989231681,0.99,-29.6148294811582,11.973107235794027,37.997541459683895,0.99,29.65611760258155,-11.667126822197282,37.57805682676896,0.99,-0.0013031349071526577,0.12637439159243496,35.9264393813774,0.99
sticker_demo_10s_001,simulated_mouse_001,167,5.566667,30,mm,-0.2151600196530804,-0.12356001905888823,61.94061852724382,0.99,-30.08824603739032,12.060375359264519,38.348263412306885,0.99,30.09331461988918,-11.97100901733911,38.09380851987048,0.99,-0.02123346306949318,0.24881952118342282,36.238563090913715,0.99
sticker_demo_10s_001,simulated_mouse_001,168,5.6,30,mm,-0.07826521334076153,-0.4312981789541799,61.968837738655594,0.99,-30.090687764059034,11.834146064960972,37.97691443161921,0.99,29.853677265659712,-12.041779264526872,37.93908396232626,0.99,-0.23385040629867304,0.2732371495542209,36.14028654133278,0.99
sticker_demo_10s_001,simulated_mouse_001,169,5.633333,30,mm,0.33309134268684765,0.09008835185322611,62.14500813167807,0.99,-30.09214100400272,12.10074531083634,37.92487144716139,0.99,30.449734785224358,-12.096016497499363,38.15086601116514,0.99,0.013702665427734776,-0.012302484855832626,36.34944784803789,0.99
sticker_demo_10s_001,simulated_mouse_001,170,5.666667,30,mm,-0.23390371131809673,0.03099042420118305,62.05892140594131,0.99,-30.01257582485173,12.33190972515105,37.97592086236415,0.99,30.2464093891107,-11.650209924693106,38.17445108283446,0.99,0.049812188883572535,-0.05329880488725302,35.949915047662266,0.99
sticker_demo_10s_001,simulated_mouse_001,171,5.7,30,mm,0.06286290472429862,-0.048817481895068474,62.09630296690552,0.99,-30.10310779086079,11.713399689871196,38.1059894597521,0.99,30.00834767811008,-12.20425299751157,37.74199593681217,0.99,0.02212474005178046,0.07271449923589567,36.21969701345595,0.99
sticker_demo_10s_001,simulated_mouse_001,172,5.733333,30,mm,0.016465015312471767,-0.472006114121729,61.78093447263039,0.99,-30.216766712381112,11.995726284790464,37.71979831772229,0.99,29.913449113067465,-12.000076765453633,38.21028581353478,0.99,-0.19476518139496068,-0.05597160613363544,35.599421024486055,0.99
sticker_demo_10s_001,simulated_mouse_001,173,5.766667,30,mm,0.12278386885525845,0.2892920359382479,62.03351523936913,0.99,-30.082734478052686,11.581032195005003,38.1308459714842,0.99,30.28925507687509,-12.04066161196594,37.75046041298358,0.99,0.012346441840281363,-0.06769945875316195,36.1194793379702,0.99
sticker_demo_10s_001,simulated_mouse_001,174,5.8,30,mm,0.2664572495123448,0.29670901308839687,62.08009538434968,0.99,-30.299592226868157,12.223749288373714,38.103937461568776,0.99,29.999223717844764,-12.231913536586966,38.12379578906038,0.99,0.13206848744759297,-0.15188828138473737,36.16312378242417,0.99
sticker_demo_10s_001,simulated_mouse_001,175,5.833333,30,mm,-0.2170857197840398,-0.11462578913266319,61.28628020138186,0.99,-30.449688781510513,11.962629682714429,38.072285431136876,0.99,29.727982412968085,-12.162711623355362,37.743127915973815,0.99,0.1112690199740925,0.2618991698070843,36.12186065230491,0.99
sticker_demo_10s_001,simulated_mouse_001,176,5.866667,30,mm,0.1994885249334401,0.1157505722402453,62.0475296748578,0.99,-29.964513787382167,12.249910659552885,37.527867189733286,0.99,29.85584431999793,-12.045903077849914,37.9581685530791,0.99,0.20790927674281245,-0.010769968395075845,35.948178753643326,0.99
